rk,player_name,pos,age,date,lg,tm,home/away,opp,result,g#,week,day,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,receiving_y/tgt
960,Andrew Wingard,DB,23.283,2020-09-13,NFL,JAX,Home,IND,W 27-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
961,Chase Winovich,DE,25.147,2020-09-13,NFL,NWE,Home,MIA,W 21-11,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
962,Deatrich Wise Jr.,DE,26.049,2020-09-13,NFL,NWE,Home,MIA,W 21-11,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
963,Mitch Wishnowsky,P,28.195,2020-09-13,NFL,SFO,Home,ARI,L 20-24,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
964,Ahkello Witherspoon,DB,25.176,2020-09-13,NFL,SFO,Home,ARI,L 20-24,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
965,Jason Witten,TE,38.13,2020-09-13,NFL,LVR,Away,CAR,W 34-30,1,1,Sun,0.0,0.0,,0.0,1.0,1.0,2.0,2.0,0.0,2.0
966,Derek Wolfe,DT,30.202,2020-09-13,NFL,BAL,Home,CLE,W 38-6,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
967,Antwaun Woods,DT,27.254,2020-09-13,NFL,DAL,Away,LAR,L 17-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
968,Josh Woods,LB,24.074,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
969,Xavier Woods,S,25.049,2020-09-13,NFL,DAL,Away,LAR,L 17-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
970,Daryl Worley,CB,25.204,2020-09-13,NFL,DAL,Away,LAR,L 17-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
971,K.J. Wright,LB,31.052,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
972,Oshane Ximines,LB,23.282,2020-09-14,NFL,NYG,Home,PIT,L 16-26,1,1,Mon,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
973,Rock Ya-Sin,DB,24.113,2020-09-13,NFL,IND,Away,JAX,L 20-27,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
974,Eddie Yarbrough,LB,27.142,2020-09-13,NFL,MIN,Home,GNB,L 34-43,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
975,Chase Young,DE,21.152,2020-09-13,NFL,WAS,Home,PHI,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
976,Kenny Young,ILB,25.303,2020-09-13,NFL,LAR,Home,DAL,W 20-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
977,Tavon Young,DB,26.183,2020-09-13,NFL,BAL,Home,CLE,W 38-6,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
978,Olamide Zaccheaus,WR,23.052,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
979,Justin Zimmer,DT,27.326,2020-09-13,NFL,BUF,Home,NYJ,W 27-17,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
980,Greg Zuerlein,K,32.261,2020-09-13,NFL,DAL,Away,LAR,L 17-20,1,1,Sun,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
981,Robert Griffin III,QB,30.214,2020-09-13,NFL,BAL,Home,CLE,W 38-6,1,1,Sun,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,,0.0,
982,Travis Homer,RB,22.037,2020-09-13,NFL,SEA,Away,ATL,W 38-25,1,1,Sun,3.0,-1.0,-0.33,0.0,2.0,2.0,4.0,2.0,0.0,2.0
983,Patrick Ricard,DE,26.109,2020-09-13,NFL,BAL,Home,CLE,W 38-6,1,1,Sun,1.0,-1.0,-1.0,0.0,1.0,1.0,9.0,9.0,0.0,9.0
984,Calvin Ridley,WR,25.268,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,1.0,-1.0,-1.0,0.0,12.0,9.0,130.0,14.44,2.0,10.83
985,Allen Robinson,WR,27.02,2020-09-13,NFL,CHI,Away,DET,W 27-23,1,1,Sun,1.0,-1.0,-1.0,0.0,9.0,5.0,74.0,14.8,0.0,8.22
986,Matt Ryan,QB,35.119,2020-09-13,NFL,ATL,Home,SEA,L 25-38,1,1,Sun,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,,0.0,
987,Tim Boyle,QB,25.346,2020-09-13,NFL,GNB,Away,MIN,W 43-34,1,1,Sun,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,,0.0,
988,Jamie Gillan,P,23.101,2020-09-13,NFL,CLE,Away,BAL,L 6-38,1,1,Sun,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,,0.0,
989,J.D. McKissic,WR,27.029,2020-09-13,NFL,WAS,Home,PHI,W 27-17,1,1,Sun,3.0,-2.0,-0.67,0.0,5.0,1.0,1.0,1.0,0.0,0.2
990,Ty Montgomery,WR,27.235,2020-09-13,NFL,NOR,Home,TAM,W 34-23,1,1,Sun,1.0,-4.0,-4.0,0.0,0.0,0.0,0.0,,0.0,
